,name,review_x
158,지화자,"[671787904, 633887121, 653400123, 651231369, 633705724, 594190027, 574569661, 557197314, 550395226, 542197929, 671787904, 633887121, 653400123, 651231369, 633705724, 594190027, 574569661, 557197314, 550395226, 542197929, 674861731, 669834523, 626942532, 620905517, 602794590, 596877005, 569423158, 566582558, 555745128, 524336752, 674861731, 669834523, 626942532, 620905517, 602794590, 596877005, 569423158, 566582558, 555745128, 524336752, 491719740, 479067244, 476452749, 473756954, 473101650, 471588927, 471305448, 470031032, 447461740, 444396987, 491719740, 479067244, 476452749, 473756954, 473101650, 471588927, 471305448, 470031032, 447461740, 444396987, 444383808, 435034654, 444383808, 435034654]"
159,진미식당,"[664941955, 621639458, 621009065, 611235467, 610735232, 607871864, 591302964, 570724271, 566822570, 563498495, 664941955, 621639458, 621009065, 611235467, 610735232, 607871864, 591302964, 570724271, 566822570, 563498495, 540344222, 539076337, 531596824, 528002203, 502725955, 474829078, 471266858, 454647831, 451346091, 451345823, 540344222, 539076337, 531596824, 528002203, 502725955, 474829078, 471266858, 454647831, 451346091, 451345823, 432142205, 421683420, 414400822, 414400615, 411278740, 401057231, 392732341, 369528160, 358891180, 346024728, 432142205, 421683420, 414400822, 414400615, 411278740, 401057231, 392732341, 369528160, 358891180, 346024728, 331952066, 327743226, 325843874, 323394067, 323044581, 321267345, 317904440, 299015556, 296568215, 295194372, 331952066, 327743226, 325843874, 323394067, 323044581, 321267345, 317904440, 299015556, 296568215, 295194372, 219965087, 198984895, 165277357, 165277359, 165277362, 165277363, 165277366, 674379787, 673917181, 672129580, 219965087, 198984895, 165277357, 165277359, 165277362, 165277363, 165277366, 674379787, 673917181, 672129580, 667574784, 553963710, 539123380, 537228132, 517562531, 500361023, 491171707, 482021996, 469585600, 348678096, 667574784, 553963710, 539123380, 537228132, 517562531, 500361023, 491171707, 482021996, 469585600, 348678096, 274125624, 246348591, 274125624, 246348591]"
160,진옥화할매원조닭한마리,"[656450562, 640114351, 616838981, 605554195, 586379871, 576306665, 571933318, 569395150, 568261434, 564139389, 563047208, 559623033, 558801018, 552586855, 549461470, 545287654, 544184480, 543865560, 541107063, 541094326, 540801987, 521558967, 515538826, 510403789, 498701480, 496082948, 482528512, 476099607, 472328128, 470451573, 468086263, 466284521, 460610388, 445959184, 445958061, 444795958, 444446065, 441327541, 440621813, 434644582, 425710643, 422253604, 419309006, 414456160, 412168295, 409713334, 400214926, 393083834, 392733641, 385111400, 384559342, 380994004, 380972859, 377797458, 373899585, 370264036, 369566533, 366194787, 359567730, 358131830, 356197196, 351748909, 351733666, 347915343, 343983234, 343898480, 339833034, 330478315, 329541254, 328568842, 327296016, 315055345, 313469642, 311174450, 307258171, 306810354, 302339916, 302031212, 299771900, 298530892, 298114075, 297062110, 264561413, 259884734, 254202764, 219630372, 214750527, 165277587, 165277588, 165277590, 165277593, 165277595, 671389220, 630631563, 625714010, 482511479, 468751249, 465995141, 447955840, 447655968, 442545456, 425860172, 367048920, 346541937, 346462351, 340927726, 338678219, 336130733, 334216651, 306159942, 279735417, 275923453, 271205268, 267485120, 260994268, 257609044, 251902410, 250327072, 247325119, 247303938, 246763811, 245575059, 244820817, 231543210]"
161,청초수 물회,"[660647993, 654025718, 650785859, 643953709, 640622730, 639699778, 629743693, 629245403, 620692481, 616256841, 605790981, 597171619, 594944608, 587318247, 580062102, 574254100, 571238950, 567806670, 565591396, 559987818, 555441677, 554688967, 550348372, 549621028, 543518402, 542105121, 541556488, 541488819, 541359676, 540304763, 535809412, 535625757, 531611192, 528201969, 525604592, 525460286, 524229218, 523704136, 521618611, 517028583, 510221490, 507690304, 507459337, 506024944, 504462768, 501088331, 499931120, 481597178, 481352455, 467704221, 465672363, 458795261, 452313412, 446515284, 442503830, 440332899, 429202703, 420403713, 412289864, 412221611, 410362545, 407230258, 405231810, 359162342, 355188269, 345505592, 340918537, 336162262, 329680297, 329109568, 327738613, 323778365, 316193823, 314388226, 314349274, 312212945, 307459857, 300933806, 437782171]"
162,초량밀면,"[647043167, 631120719, 619158385, 618751443, 617827337, 578696225, 576979636, 576166222, 575707197, 572117642, 560338571, 554302040, 548778329, 546521336, 543637485, 535923387, 524366597, 518242175, 517257609, 509513409, 495849431, 495839088, 453922057, 448433194, 435801168, 435046940, 397291983, 394029186, 388333725, 387705264, 383437941, 378164068, 369867312, 368342342, 364523926, 363227728, 360268849, 358637032, 356683744, 356229206, 353984759, 352978630, 351689944, 350964755, 347334700, 343917890, 342754033, 341871850, 336114916, 336102611, 330076256, 329875061, 329861102, 324549970, 323091586, 321637220, 320830640, 320082557, 310372673, 306486960, 296173266, 288710466, 422999121, 415351953, 393155358]"
163,최고집 홍대점,"[665197997, 655775389, 654493653, 651628349, 649414886, 643261737, 640128515, 634611314, 631147199, 629090915, 665197997, 655775389, 654493653, 651628349, 649414886, 643261737, 640128515, 634611314, 631147199, 629090915, 627422719, 626328787, 624325734, 620854824, 616573781, 610469132, 610463432, 609382229, 604493621, 604492274, 627422719, 626328787, 624325734, 620854824, 616573781, 610469132, 610463432, 609382229, 604493621, 604492274, 601990096, 601940734, 600326193, 600080488, 583215447, 579011769, 569848477, 568250466, 568248584, 568246034, 601990096, 601940734, 600326193, 600080488, 583215447, 579011769, 569848477, 568250466, 568248584, 568246034, 568054170, 568037463, 565394389, 563827388, 560766420, 560758080, 557255082, 371923861, 370975819, 341090283, 568054170, 568037463, 565394389, 563827388, 560766420, 560758080, 557255082, 371923861, 370975819, 341090283, 568047889, 564832657, 568047889, 564832657]"
164,춘심이네 본점,"[652928628, 636377377, 630895224, 615576315, 612730789, 597202625, 587747323, 586806319, 572404322, 568327634, 652928628, 636377377, 630895224, 615576315, 612730789, 597202625, 587747323, 586806319, 572404322, 568327634, 562603539, 558944396, 553467500, 547476145, 546558663, 536742527, 530900502, 527848029, 465447260, 460544588, 562603539, 558944396, 553467500, 547476145, 546558663, 536742527, 530900502, 527848029, 465447260, 460544588, 454473718, 446026691, 444820676, 438963208, 430163631, 427108129, 424339452, 423836047, 413075755, 412724833, 454473718, 446026691, 444820676, 438963208, 430163631, 427108129, 424339452, 423836047, 413075755, 412724833, 410346722, 407727785, 404817833, 400716583, 400461564, 391555561, 389263320, 384774783, 378186010, 378087869, 410346722, 407727785, 404817833, 400716583, 400461564, 391555561, 389263320, 384774783, 378186010, 378087869, 372504082, 365545064, 356442336, 347780198, 341752681, 341579951, 340583060, 339339220, 329818555, 329435148, 372504082, 365545064, 356442336, 347780198, 341752681, 341579951, 340583060, 339339220, 329818555, 329435148, 329277699, 329160655, 328001000, 327744697, 327561665, 327268766, 327262158, 326597957, 323086212, 323061215, 329277699, 329160655, 328001000, 327744697, 327561665, 327268766, 327262158, 326597957, 323086212, 323061215, 321606357, 660504583, 344384817, 321606357, 660504583, 344384817]"
165,츄리 츄리,"[672494379, 668925912, 546757190, 516159496, 505644370, 405074229, 331344407, 329440656, 328897874, 322305318, 672494379, 668925912, 546757190, 516159496, 505644370, 405074229, 331344407, 329440656, 328897874, 322305318, 312025112, 304235588, 300058775, 664934190, 652719296, 642549883, 585825893, 576682052, 564805070, 563453193, 312025112, 304235588, 300058775, 664934190, 652719296, 642549883, 585825893, 576682052, 564805070, 563453193, 524055326, 495003894, 468998192, 461166503, 380766613, 285728638, 282509628, 275899293, 265387907, 260244771, 524055326, 495003894, 468998192, 461166503, 380766613, 285728638, 282509628, 275899293, 265387907, 260244771, 259477259, 249107989, 259477259, 249107989]"
166,칠돈가,"[667063816, 660056923, 607485404, 586899811, 573887366, 571389884, 567492823, 567161289, 562604128, 543927141, 667063816, 660056923, 607485404, 586899811, 573887366, 571389884, 567492823, 567161289, 562604128, 543927141, 541057397, 522030033, 507226763, 495015888, 494130844, 493681440, 460418625, 454474280, 453954666, 450544723, 541057397, 522030033, 507226763, 495015888, 494130844, 493681440, 460418625, 454474280, 453954666, 450544723, 445122288, 421449731, 419189955, 413723251, 408581113, 402656078, 400260335, 387325591, 381173908, 380724366, 445122288, 421449731, 419189955, 413723251, 408581113, 402656078, 400260335, 387325591, 381173908, 380724366, 375368567, 375295520, 371081128, 364269748, 349021300, 346756055, 339879757, 338169869, 336147287, 333829933, 375368567, 375295520, 371081128, 364269748, 349021300, 346756055, 339879757, 338169869, 336147287, 333829933, 333408288, 329916252, 329841937, 329825817, 329283311, 328570208, 328157104, 327300299, 327268678, 327261879, 333408288, 329916252, 329841937, 329825817, 329283311, 328570208, 328157104, 327300299, 327268678, 327261879, 327068440, 324074339, 323382850, 318385900, 317438756, 316483366, 315263179, 315038804, 311173465, 310806266, 327068440, 324074339, 323382850, 318385900, 317438756, 316483366, 315263179, 315038804, 311173465, 310806266, 310391739, 310353773, 310345758, 307645119, 306811389, 304266266, 303930982, 302017598, 301432455, 298146745, 310391739, 310353773, 310345758, 307645119, 306811389, 304266266, 303930982, 302017598, 301432455, 298146745, 504770387, 476966505, 444409403, 443070977, 403202585, 271020071, 504770387, 476966505, 444409403, 443070977, 403202585, 271020071]"
167,카사블랑카 샌드위치,"[672373053, 654229772, 642173542, 622264463, 596344598, 588637047, 583160958, 574126423, 553046564, 546898654, 672373053, 654229772, 642173542, 622264463, 596344598, 588637047, 583160958, 574126423, 553046564, 546898654, 543935088, 543762437, 541108898, 541095032, 534780441, 524256437, 510339658, 494456491, 491585456, 489323313, 543935088, 543762437, 541108898, 541095032, 534780441, 524256437, 510339658, 494456491, 491585456, 489323313, 486453450, 461403175, 440297595, 429012117, 347013988, 338851442, 335809616, 329176433, 327786569, 327588333, 486453450, 461403175, 440297595, 429012117, 347013988, 338851442, 335809616, 329176433, 327786569, 327588333, 324395610, 324012264, 323063126, 321771226, 321766832, 321734228, 315056492, 315024499, 314568051, 313418507, 324395610, 324012264, 323063126, 321771226, 321766832, 321734228, 315056492, 315024499, 314568051, 313418507, 307967856, 305556036, 290387495, 284124721, 646137631, 638720164, 631788839, 508927360, 506934050, 499000135, 307967856, 305556036, 290387495, 284124721, 646137631, 638720164, 631788839, 508927360, 506934050, 499000135, 497033859, 470409687, 469824059, 468431765, 454261217, 443480372, 442512366, 436730415, 428362648, 428261811, 497033859, 470409687, 469824059, 468431765, 454261217, 443480372, 442512366, 436730415, 428362648, 428261811, 419398602, 410399450, 408173277, 379210123, 370894384, 367645138, 360850149, 358369741, 333085599, 324034482, 419398602, 410399450, 408173277, 379210123, 370894384, 367645138, 360850149, 358369741, 333085599, 324034482, 311703383, 305337282, 293195889, 284055683, 266706237, 266066631, 265478841, 263322297, 260244168, 259889071, 311703383, 305337282, 293195889, 284055683, 266706237, 266066631, 265478841, 263322297, 260244168, 259889071, 259885490, 258169693, 254193059, 254070922, 246147582, 234001413, 232670625, 210730940, 259885490, 258169693, 254193059, 254070922, 246147582, 234001413, 232670625, 210730940]"
168,캐비넷,"[635700860, 629845091, 617479499, 554138671, 553828780, 552637494, 540549971, 512052979, 512018809, 504723265, 446697915, 444761124, 442991391, 442854238, 400641191, 395466376, 395383017, 395072089, 395043014, 393088285, 390345091, 374745456, 354460741, 349302514, 330927287, 328719751, 321312733, 318207841, 318173805, 316199665, 306287811, 671520494, 632507141, 584225136, 544531193, 534560099, 498093480, 480368066, 478689415, 478143065, 469051905, 455150039, 438636997, 429892699, 424289346, 405227402, 404476847, 392748162, 391938638, 375006764, 366260470, 353067582, 313109888]"
169,콘지하우스 명동,"[633319691, 503040481, 358891447, 329850099, 295869135, 673633852, 667744379, 632946743, 627770780, 627408013, 633319691, 503040481, 358891447, 329850099, 295869135, 673633852, 667744379, 632946743, 627770780, 627408013, 613179958, 609822311, 575022621, 569228902, 559737471, 478725462, 475677563, 473818123, 470861762, 456663066, 613179958, 609822311, 575022621, 569228902, 559737471, 478725462, 475677563, 473818123, 470861762, 456663066, 438838052, 420000853, 381741287, 379848216, 372248531, 358580362, 336537308, 334846101, 330447212, 329631178, 438838052, 420000853, 381741287, 379848216, 372248531, 358580362, 336537308, 334846101, 330447212, 329631178, 305412268, 276292591, 275663566, 248698628, 236007888, 204869187, 305412268, 276292591, 275663566, 248698628, 236007888, 204869187]"
170,크라이치즈 버거,"[655093620, 654624024, 651365070, 651127557, 646153726, 639059266, 639020534, 631121557, 620723630, 590136923, 655093620, 654624024, 651365070, 651127557, 646153726, 639059266, 639020534, 631121557, 620723630, 590136923, 655093620, 654624024, 651365070, 651127557, 646153726, 639059266, 639020534, 631121557, 620723630, 590136923, 568100167, 555368033, 552451478, 545860542, 545518262, 543505772, 542114818, 542100073, 540444180, 514229443, 568100167, 555368033, 552451478, 545860542, 545518262, 543505772, 542114818, 542100073, 540444180, 514229443, 568100167, 555368033, 552451478, 545860542, 545518262, 543505772, 542114818, 542100073, 540444180, 514229443, 512600985, 510800958, 506048543, 492189593, 490030854, 483768725, 483056886, 482649987, 470744191, 461433288, 512600985, 510800958, 506048543, 492189593, 490030854, 483768725, 483056886, 482649987, 470744191, 461433288, 512600985, 510800958, 506048543, 492189593, 490030854, 483768725, 483056886, 482649987, 470744191, 461433288, 455096280, 454641351, 445990675, 441382872, 438916970, 438665256, 423977459, 423722318, 405174804, 394538625, 455096280, 454641351, 445990675, 441382872, 438916970, 438665256, 423977459, 423722318, 405174804, 394538625, 455096280, 454641351, 445990675, 441382872, 438916970, 438665256, 423977459, 423722318, 405174804, 394538625, 390593320, 389899197, 379015286, 378468557, 374355508, 372343660, 364859763, 357970702, 355480577, 353503798, 390593320, 389899197, 379015286, 378468557, 374355508, 372343660, 364859763, 357970702, 355480577, 353503798, 390593320, 389899197, 379015286, 378468557, 374355508, 372343660, 364859763, 357970702, 355480577, 353503798, 343175334, 329534171, 329522748, 328696670, 327762450, 324782420, 323773303, 316993571, 316702630, 311213661, 343175334, 329534171, 329522748, 328696670, 327762450, 324782420, 323773303, 316993571, 316702630, 311213661, 343175334, 329534171, 329522748, 328696670, 327762450, 324782420, 323773303, 316993571, 316702630, 311213661, 308474322, 297854062, 363440359, 318038199, 317669915, 308474322, 297854062, 363440359, 318038199, 317669915, 308474322, 297854062, 363440359, 318038199, 317669915]"
171,타볼로 24,"[669847340, 666845276, 662022338, 656864049, 656772106, 655925027, 655783529, 652899458, 650216158, 647888455, 669847340, 666845276, 662022338, 656864049, 656772106, 655925027, 655783529, 652899458, 650216158, 647888455, 627368846, 625951474, 621967259, 606614945, 592703738, 570289090, 558460267, 554296582, 546201976, 541723287, 627368846, 625951474, 621967259, 606614945, 592703738, 570289090, 558460267, 554296582, 546201976, 541723287, 541060703, 538446588, 518811057, 512524847, 502329478, 496022234, 481087017, 470523880, 470243382, 469521921, 541060703, 538446588, 518811057, 512524847, 502329478, 496022234, 481087017, 470523880, 470243382, 469521921, 468876600, 468814030, 468499226, 467942673, 465200321, 463461307, 453018868, 453000788, 452998725, 452996969, 468876600, 468814030, 468499226, 467942673, 465200321, 463461307, 453018868, 453000788, 452998725, 452996969, 451686178, 451683927, 451679094, 447058540, 445495997, 440618431, 440520577, 440288703, 440171869, 440169897, 451686178, 451683927, 451679094, 447058540, 445495997, 440618431, 440520577, 440288703, 440171869, 440169897, 438194897, 435221274, 433418086, 429882041, 429297934, 429295735, 428986990, 428756896, 428756486, 428750959, 438194897, 435221274, 433418086, 429882041, 429297934, 429295735, 428986990, 428756896, 428756486, 428750959, 428747957, 427799175, 427620296, 426695024, 423407187, 422970378, 420708325, 420006935, 420002113, 419777983, 428747957, 427799175, 427620296, 426695024, 423407187, 422970378, 420708325, 420006935, 420002113, 419777983, 419297399, 418284644, 418277576, 405947961, 405712928, 393596406, 392002021, 391913301, 391674158, 391587599, 419297399, 418284644, 418277576, 405947961, 405712928, 393596406, 392002021, 391913301, 391674158, 391587599, 391582085, 391582020, 391580233, 391578402, 391577501, 391576335, 391571690, 391289816, 391276890, 390844496, 391582085, 391582020, 391580233, 391578402, 391577501, 391576335, 391571690, 391289816, 391276890, 390844496, 390600906, 390577856, 390308047, 390297580, 386853751, 386826244, 385946923, 385934611, 385421621, 385117734, 390600906, 390577856, 390308047, 390297580, 386853751, 386826244, 385946923, 385934611, 385421621, 385117734, 372032822, 371682854, 371521356, 369111580, 368475350, 367987954, 359622907, 359025811, 356809279, 355619006, 372032822, 371682854, 371521356, 369111580, 368475350, 367987954, 359622907, 359025811, 356809279, 355619006, 354909677, 352622764, 352533947, 351777279, 350775316, 349831968, 349014323, 347922990, 347479682, 347255640, 354909677, 352622764, 352533947, 351777279, 350775316, 349831968, 349014323, 347922990, 347479682, 347255640, 346037985, 345715611, 345394079, 344488781, 343954129, 343747583, 343733987, 343068027, 341885754, 341638299, 346037985, 345715611, 345394079, 344488781, 343954129, 343747583, 343733987, 343068027, 341885754, 341638299, 340296461, 339780968, 339552654, 333692301, 332871197, 331513946, 331153965, 329526303, 329270683, 325392992, 340296461, 339780968, 339552654, 333692301, 332871197, 331513946, 331153965, 329526303, 329270683, 325392992, 317080646, 313180145, 311457788, 308392082, 305547606, 300466184, 297792264, 297498133, 259718185, 253940952, 317080646, 313180145, 311457788, 308392082, 305547606, 300466184, 297792264, 297498133, 259718185, 253940952, 231125975, 230666976, 227256036, 224191027, 223456961, 202486963, 202256631, 202246315, 201625367, 199335747, 231125975, 230666976, 227256036, 224191027, 223456961, 202486963, 202256631, 202246315, 201625367, 199335747, 199335729, 199247611, 621975265, 496383907, 495754122, 494102859, 492108282, 490829671, 489243696, 475448436, 199335729, 199247611, 621975265, 496383907, 495754122, 494102859, 492108282, 490829671, 489243696, 475448436, 454387075, 445951075, 439731326, 437995257, 436870956, 432289661, 431064966, 425738383, 414539367, 411668952, 454387075, 445951075, 439731326, 437995257, 436870956, 432289661, 431064966, 425738383, 414539367, 411668952, 410203857, 409167627, 390539854, 390418131, 385122672, 381050633, 378891440, 363214096, 352488669, 344864233, 410203857, 409167627, 390539854, 390418131, 385122672, 381050633, 378891440, 363214096, 352488669, 344864233, 341317142, 340926352, 337396125, 303845969, 288037269, 285920667, 280285235, 275695022, 265348245, 264655508, 341317142, 340926352, 337396125, 303845969, 288037269, 285920667, 280285235, 275695022, 265348245, 264655508, 259902372, 258576097, 254588151, 250058197, 227659934, 224760802, 259902372, 258576097, 254588151, 250058197, 227659934, 224760802]"
172,타지 명동점,"[444115808, 346115025, 342790418, 331346652, 329919909, 323088305, 321737473, 164360749, 164360753, 164360755, 164360757, 164360759, 671328559, 646429249, 640110138, 633503920, 631242135, 624348547, 597200434, 585682685, 574501459, 573369098, 556015909, 503808621, 473770790, 472858179, 470260529, 464640397, 422302091, 419460636, 415737211, 396089303, 371953621, 370303116, 365052174, 354021921, 335578148, 334093247, 327553312, 325924786, 317596428, 317306572, 311564684, 310344752, 302475796, 295192121, 251708453, 250629099, 247721438, 241517418, 217582476]"
173,탑 클라우드,"[636291383, 623908762, 603163780, 563648121, 552643364, 551953526, 545633323, 541120076, 524490811, 504631828, 439012415, 438885014, 437248715, 435885490, 434259035, 419319166, 401140755, 391943484, 375165262, 362402105, 352529260, 345296068, 336899497, 336199757, 330926822, 329173301, 327076369, 315040922, 314956512, 314670732, 313457216, 311723527, 308770659, 304829928, 298590168, 269475307, 259885959, 164361535, 161348733, 164361536, 164361537, 164361539, 564860508, 524262374, 508098039, 480022439, 477811092, 475908875, 434510010, 431984650, 382645426, 378136462, 365603669, 355230027, 352475158, 348637588, 341113885, 332823261, 327309273, 320289525, 304517515, 299619291, 263632178, 257311568, 239713098, 238099058, 236413867, 232490756]"
174,테라로사 커피공장,"[674913029, 670666211, 660259596, 658336563, 657929737, 657557915, 653815258, 650874427, 650857020, 650330499, 649594057, 623758644, 622152885, 613016669, 609727364, 603654992, 594170364, 591777270, 591304743, 590816003, 585880744, 584682308, 583162564, 582943563, 577804472, 573878859, 573240649, 571840121, 571029858, 564253535, 563711569, 562300575, 555131896, 552816672, 550367816, 549686963, 548045017, 547300145, 546523951, 545172594, 543500570, 542807929, 542609518, 542551325, 541482995, 528051922, 525610881, 520107238, 518889640, 517853658, 516634878, 514035337, 510328809, 501103160, 501045819, 497302675, 496194658, 492194219, 490540636, 489500827, 483396721, 481470143, 480744391, 478715607, 464446531, 451128374, 443691864, 436722970, 436024802, 429205296, 428445329, 420392749, 417774890, 415543455, 405124310, 401508977, 396747256, 391898816, 382063236, 381054769, 377443486, 356900507, 354789962, 354441933, 353235671, 349574669, 347004949, 341309747, 336074690, 334769406, 332236432, 327924730, 327170630, 324293135, 323093985, 317901655, 317502785, 315025792, 314633455, 313396716, 311471714, 308513534, 307638190, 303542077, 500589670, 418756100, 371076109, 330440447, 318200877]"
175,테스타르도,"[632715292, 619435258, 589861891, 537323324, 531049469, 488357243, 479751092, 464419712, 446057498, 414448980, 404750324, 403637809, 400187688, 399450227, 364314970, 349013154, 346524947, 340107704, 332795801, 331965665, 331930481, 331930126, 331751370, 331712804, 326572402, 326444115, 321798818, 321304165, 314639236, 311781385, 309151720, 306204999, 304273633, 303884471, 302701108, 609039204, 573372778, 558197829, 541691705, 446834011, 386371088, 377164366, 368880799, 368343412, 347557187, 347089603, 331728054, 328281623, 324056441, 321776954, 314266753, 311430485, 307708236, 304957645, 303916043, 302707525, 302700560, 302345382, 297111470]"
176,토다이 명동점,"[661268079, 653876288, 641395531, 592721973, 546723359, 545278547, 542233657, 499555713, 482661948, 471523967, 463680825, 444926343, 426809844, 360258600, 340373015, 336932058, 335644666, 332628663, 329862327, 325602309, 323324855, 315057786, 313455590, 311447154, 311372069, 300157305, 266389630, 634050826, 632736135, 630839668, 621339904, 507220534, 501314647, 499359988, 490414891, 460589557, 458685820, 441858667, 429988252, 389202392, 365863650, 353857577, 339324399, 319106878, 316193791, 303250074, 266986087, 263932709, 259908586, 237684210, 211627808, 211390019]"
